CaseID;Document;Entities;Annotations;Context
Case4927;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;information channel blackout; ........................................................................................................................................10 Appendix A: <B>Information</B> on the Design
Case4928;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;safety at work;. To request a copy of the document in English or French, please contact: Canadian Nuclear <B>Safety</B>
Case4929;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;human stampede; to be available (failure probability = 0.0) internal event  Any event that proceeds from a <B>human</B> error
Case4930;rd-364-e.pdf.txt;people crossing; 6.3.3 Computer Codes and <B>Cross</B>-Section Libraries
Case4931;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;affected safety systems;-3.3.1  © Canadian Nuclear <B>Safety</B> Commission (CNSC) 2019 Cat. No. XXXXX ISBN XXXXX  Extracts from
Case4932;REGDOC-3-5-1-Licensing-Process-for-Class-I-Nuclear-Facilities-and-Uranium-Mines-and-Mills-v2-eng.pdf.txt;portable building; publications. Alignment with international standards and best practices allows the CNSC to <B>build</B>
Case4933;G129rev1_e.pdf.txt;safety at work; (ALARA)\" Regulatory Guide G-129, Revision 1   Published by the Canadian Nuclear <B>Safety</B> Commission
Case4934;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;privacy protection; program, licensees are required to consider all relevant <B>privacy</B>-related legislation.  3.3 Authorities
Case4935;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;weather incident;, REGDOC-2.3.2, <B>Accident</B> Management: <B>Severe</B> <B>Accident</B> Management Programs for Nuclear Reactors, Ottawa
Case4936;Pub1750web.pdf;security measure;
Case4937;REGDOC-3-5-2-v2-Compliance-Enforcement-AMP-eng.pdf.txt;security regulations disregard; (NSCA) and its associated <B>regulations</B>, the CNSC applies various compliance and enforcement measures
Case4938;REGDOC1-4-1-licence-application-guide-class-II-nuclear-facilities-eng.pdf.txt;people crossing; are attached, identified and <B>cross</B>-referenced ? payment is enclosed if subject to the Canadian Nuclear
Case4939;REGDOC-2-10-1-Nuclear-Emergency-Preparedness-and-Response-v2-eng.pdf.txt;hazardous gas emission; a nuclear emergency, both onsite and offsite, to reduce the magnitude of the <B>hazard</B> and manage its
Case4940;REGDOC-3-1-3-reporting-requirements-for-class-II-facilities-draft2-eng.pdf.txt;sickness of few persons; immediately may only be provided in <B>person</B> or by telephone to either the duty officer through the emergency
Case4941;REGDOC-3-5-3-Regulatory-Fundamentals-eng.pdf.txt;gas explosion; <B>explosive</B> devices ? to promote a more effective and comprehensive international nuclear non
Case4942;Pub1091_web.pdf;security measure;access and exit routes for fire fighters;
Case4943;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;wastefulness; of population  b. nearby infrastructure (facilities) c. sensitive environments 2.1.11 <B>Waste</B> management
Case4944;REGDOC-2-2-3-Personnel-Certification-Exposure-Device-Operators-March-2017.pdf.txt;fire alarm; and <B>fire</B> protection 2.11 Waste management 2.12 Security 2.13 Safeguards and non-proliferation 2.14
Case4945;REGDOC-2-11-1-Waste-Management-Volume-III-Safety-Case-Long-Term-Radioactive-Management-ver2-eng.pdf.txt;weather incident; that they are complementary and that barriers are unlikely to fail through a single <B>failure</B> mode. May 2019 REGDOC-2.11.1
Case4946;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;fire alarm; SSCs needed to monitor or secure the activated / contaminated reactor components (e.g. <B>fire</B> protection
Case4947;REGDOC-2-3-2-Accident-Management-v2-eng.pdf.txt;sickness of few persons; the manufacturer?s specifications;  (e) require that every <B>person</B> at the site of the licensed
Case4948;REGDOC-2-6-1-Reliability-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;weather incident; include: ? Identification of <B>incidents</B> when SIS do not meet their defined specifications (including
Case4949;rd-364-e.pdf.txt;weather incident; and American regulatory approvals of Type B(U) and fissile package <B>design</B> certificates. This guide assists
Case4950;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;intentional disturbance; to demonstrate that the <B>intent</B> of a requirement is addressed by other means and demonstrated with supportable
Case4951;REGDOC-2-11-1-Waste-Management-Volume-I-Management-of-Radioactive-Waste-eng.pdf.txt;hazardous gas emission;-level radioactive waste (VLLW) has a low <B>hazard</B> potential and is above the criteria for clearance
Case4952;REGDOC-1-1-2-Licence-Application-Guide-Construct-Nuclear-Power-Plant-eng.pdf.txt;hazardous gas emission; ......................................................................................... 47 7.8 <B>Hazard</B> analysis
Case4953;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;affected safety systems; permission from the Canadian Nuclear <B>Safety</B> Commission. Également publié en français sous le titre
Case4954;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;traffic accident; culture with the management system, and the prevention of <B>accidents</B> through the application
Case4955;REGDOC_2_1_1_Management_System.pdf.txt;protection of minors; during the production of the equipment.? ? The Radiation <B>Protection</B> Regulations, paragraph 18(b
Case4956;REGDOC-3-5-2-v2-Compliance-Enforcement-AMP-eng.pdf.txt;internal threat; required to implement <B>international</B> obligations to which Canada has agreed.  The CNSC?s approach
Case4957;REGDOC-2-7-2-Dosimetry-vol-II-technical-and-management-system-eng-draft.pdf.txt;safety systems blackout;, Volume II  © Canadian Nuclear <B>Safety</B> Commission (CNSC) 20XX Cat. No. XXXXX ISBN XXXXX  Extracts from
Case4958;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;falling hazard; ....................................................... 101 G.4 Effects of nuclear and <B>hazardous</B> substances
Case4959;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;water damage;: Nuclear Power Plants, sets out requirements and guidance for new licence applications for <B>water</B>-cooled
Case4960;44019-G147E.pdf.txt;protection of minors; Relevant legislation  The General Nuclear Safety and Control Regulations and the Radiation <B>Protection</B>
Case4961;REGDOC-2-3-2-Accident-Management-v2-eng.pdf.txt;weather incident; that address <B>severe</B> <B>accident</B> management. Key principles and elements used in developing this document
Case4962;G121_EE.pdf.txt;traffic accident;, or participate in, emergency responses to <B>accidents</B> involving radioactive materials;  (34) ensure
Case4963;REGDOC-2-2-3-Personnel-Certification-Exposure-Device-Operators-March-2017.pdf.txt;information channel blackout; Group) document; where regulatory <B>information</B> is already available, this document points
Case4964;REGDOC-2-6-2-Maintenance-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;protection of minors; and the licence (c) take all reasonable precautions to <B>protect</B> the environment and the health
Case4965;REGDOC-2-11-2-Decommissioning.pdf.txt;hazardous emission; of deferred decommissioning. For some small or simple facilities with a very low level of <B>hazard</B>
Case4966;44019-G147E.pdf.txt;weather incident; Relevant legislation  The General Nuclear Safety and Control Regulations and the <B>Radiation</B> Protection
Case4967;REGDOC-2-7-2-Dosimetry-vol-II-technical-and-management-system-eng-draft.pdf.txt;weather incident;-referenced documents), this document is part of the licensing <B>basis</B> for a regulated facility or activity
Case4968;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;bomb threat;-term (e.g., severe weather) and long-term (e.g., pandemic) <B>threats</B> to the minimum staff complement
Case4969;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;political intentional disturbance; of the case for the application. The <B>intent</B> of this subsection is to promote the Commission?s thorough
Case4970;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;people crossing;  Acronyms are included ? either with the defined term, or as a <B>cross</B>-reference or a standalone entry
Case4971;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;gas explosion; for the design, production, use, operation or maintenance of a nuclear <B>explosive</B> device, including
Case4972;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;affected safety systems; document REGDOC-2.2.3, Volume III  © Canadian Nuclear <B>Safety</B> Commission (CNSC) 2019 Cat. No. CC172-172/3
Case4973;REGDOC_2_1_1_Management_System.pdf.txt;weather incident; nuclear facility, paragraph 3(j) requires ?the proposed quality assurance program for the <B>design</B>
Case4974;REGDOC2-2-4-Fitness-for-Duty-Managing-Worker-Fatigue-eng.pdf.txt;supervision; to rotate through or regularly relieve in safety-sensitive positions.  Those who directly <B>supervise</B>
Case4975;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;sickness of many persons; by and committed to <B>persons</B> as low as is reasonably achievable, social and economic factors being taken
Case4976;REGDOC-3-1-3-reporting-requirements-for-class-II-facilities-draft2-eng.pdf.txt;data protection; CNSC staff  evaluate specific problems or <B>data</B> during their review of licence applications. Licensees
Case4977;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;human congestion; and Essential <B>Human</B> Services (FERP-ESF #5) are under the Health Portfolio Emergency Response Plan
Case4978;REGDOC1-4-1-licence-application-guide-class-II-nuclear-facilities-eng.pdf.txt;access restricted areas; form of physical barrier that <B>restricts</B> <B>access</B> to the <B>area</B>. Occupancy types and occupancy factors
Case4979;Pub1091_web.pdf;security measure;Combustible transient or stored material that could have an impact on the fire loadingin an area: general storage conditions, observance of the permissible fire load in the area
Case4980;REGDOC-2-13-1-safeguards-and-nuclear-material-eng.pdf.txt;self protection; with the CNSC when information to be submitted is <B>Protected</B> C or classified.  Guidance Licensees may refer
Case4981;P-119_e.pdf.txt;weather incident;, guides, notices and <B>procedures</B> do not create legally enforceable requirements. They support
Case4982;REGDOC-2-5-1-General-Design-Considerations-Human-Factors-eng.pdf.txt;weather incident; 2019    General <B>Design</B> Considerations: Human Factors Regulatory document REGDOC-2.5.1  © Canadian
Case4983;REGDOC-2-11-2-Decommissioning.pdf.txt;political intentional disturbance; ? other <B>political</B>, social and economic considerations ? interdependencies with other facilities
Case4984;REGDOC-2-7-3-Radiation-Protection-Guidelines-for-Safe-Handling-of-Decedents.pdf.txt;weather incident; on an outpatient <B>basis</B>. As required by section 3 of the Radiation Protection Regulations, a treatment
Case4985;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;death of many persons;, included a guide for writing CMDs. <B>Many</B> external stakeholders showed interest in receiving similar
Case4986;REGDOC-2-7-2-Dosimetry-vol-I-ascertaining-occupational-dose-eng-draft.pdf.txt;weather incident; Occupational Dose    Draft 5 records indicating that a dose limit for a NEW has been <B>exceeded</B>. Prompt
Case4987;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;water damage;]) A common type of light-<B>water</B> reactor, where <B>water</B> is allowed to boil in the core, generating steam
Case4988;REGDOC-2-10-1-Nuclear-Emergency-Preparedness-and-Response-v2-eng.pdf.txt;sickness of few persons; on the peaceful use of nuclear energy.  The NSCA requires <B>persons</B> and/or organizations to be licensed
Case4989;REGDOC2-2-4-Fitness-for-Duty-Managing-Worker-Fatigue-eng.pdf.txt;temperature; alertness (for example, appropriate lighting, <B>temperature</B>, and humidity)  ? employing additional
Case4990;REGDOC1-1-3-licence-to-operate-a-nuclear-power-plant-eng.pdf.txt;religious intentional disturbance; put forward a case to demonstrate that the <B>intent</B> of a specification is addressed by other means
Case4991;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;internal threat; principles and elements used in developing this document are consistent with national and <B>international</B>
Case4992;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;data protection; CNSC staff evaluate specific problems or <B>data</B> during their review of licence applications. Licensees
Case4993;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;access restricted areas; workers have <B>access</B> to an EAP. EAPs shall be designed to achieve early intervention and provide
Case4994;REGDOC-1-5-1-application-guide-radiation-devices-eng.pdf.txt;hazardous liquid emission; appropriately reflect the complexities, conditions and <B>hazards</B> involved in using the prescribed
Case4995;REGDOC-2-5-7-Design-Testing-and-Performance-of-Exposure-Devices-eng.pdf.txt;weather incident;. The Nuclear Substances and <B>Radiation</B> Devices Regulations (NSRD Regulations) require that exposure devices
Case4996;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;water blackout; ................................................................................................. 44 B.2  Surface <B>water</B> environment
Case4997;G-313_e.pdf.txt;gas explosion; extensive training than workers operating nuclear gauges or <B>gas</B> chromatographs. Where appropriate and safe
Case4998;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;structural collapse; involvement in the activities of the facility 9. probability of failure of <B>structures</B>, systems and components
Case4999;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;weather incident; the limits and specifications assumed in the <B>design</B> <B>basis</B> and safety analysis. Several aging mechanisms
Case5000;REGDOC-3-1-1-v2-Reporting-Requirements-for-Nuclear-Power-Plants-eng.pdf.txt;dangerous dancing; are responsible for responding to the situation or event (but, for a <B>dangerous</B> occurrence, after
Case5001;REGDOC-1-6-1-Licence-Application-Guide-Nuclear-substances-and-Radiation-Devices-version2-eng.pdf.txt;structural analysis; information about the applicant?s management system and organization <B>structure</B> that relates to radiation
Case5002;REGDOC-2-2-1-Human-Factors-eng.pdf.txt;sickness of few persons; of the environment, the health and safety of <B>persons</B>, the maintenance of national security
Case5003;REGDOC1-1-3-licence-to-operate-a-nuclear-power-plant-eng.pdf.txt;wastefulness; .................................................................................... 47 4.5.16 <B>Waste</B> treatment and control
Case5004;REGDOC-2-3-3-Periodic-Safety-Reviews-eng.pdf.txt;sickness of many persons; design and equipment) provide adequate protection of <B>persons</B> from the harmful effects of radiation
Case5005;REGDOC-2-6-2-Maintenance-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;weather incident; <B>design</B> or reliability requirements, codes and standards, and operating experience and are performed
Case5006;REGDOC-3-5-3-Regulatory-Fundamentals-eng.pdf.txt;falling hazard; and techniques economically achievable (BATEA), may also be applied to releases of <B>hazardous</B> substances
Case5007;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;excessive number of injuries;. The CMD <B>number</B> is provided to the applicant and to CNSC staff as soon as it is assigned. Intervenors
Case5008;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;sound volume;, <B>Volume</B> II, Technical and Quality Management System Requirements for Dosimetry Services [2
Case5009;REGDOC-3-5-3-Regulatory-Fundamentals-eng.pdf.txt;gas explosion;: ? to not receive, manufacture, or acquire nuclear weapons or other nuclear <B>explosive</B> devices  August 2018
Case5010;Pub1126_scr.pdf;security measure;A crashing aircraft may break up into parts which become separate projectileswith their own trajectories. An analysis should be made on the basis of engineeringjudgement of the projectiles that could be produced and their significance, with dueregard for the possibility of simultaneous impacts on separate redundant systems. Inspecial circumstances the effects of secondary projectiles should be considered.
Case5011;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;sickness of few persons;) of the NSCA, which provides that ?Every <B>person</B> commits an offence who fails to comply with this Act
Case5012;Pub1091_web.pdf;security measure;inventory of equipment
Case5013;Pub1091_web.pdf;security measure;the fire hazard analysis;
Case5014;REGDOC-3-5-1-Licensing-Process-for-Class-I-Nuclear-Facilities-and-Uranium-Mines-and-Mills-v2-eng.pdf.txt;structural collapse; in all licence applications. Some examples are: ? management <B>structure</B> ? radiation protection
Case5015;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;safety at work; <B>Safety</B> Commission Rules of Procedure.  This document does not address:  ? guidance on preparing
Case5016;REGDOC1-4-1-licence-application-guide-class-II-nuclear-facilities-eng.pdf.txt;affected safety systems; ............................................................................................................ 14 B.2 <B>Safety</B> <B>systems</B> ? Nuclear
Case5017;REGDOC-2-7-2-Dosimetry-vol-I-ascertaining-occupational-dose-eng-draft.pdf.txt;privacy protection;       Radiation <B>Protection</B> Dosimetry: Ascertaining Occupational Dose    REGDOC-2.7.2, Volume I
Case5018;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;human stampede; the consequence of <B>human</B> error poses a risk to the environment, the health and safety of persons
Case5019;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;self protection; Draft Preface This regulatory document is part of the CNSC?s radiation <B>protection</B> series of regulatory
Case5020;REGDOC-2-6-1-Reliability-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;weather incident; regulations to keep records of ?operating and maintenance <B>procedures</B>? and ?the results
Case5021;REGDOC1-1-3-licence-to-operate-a-nuclear-power-plant-eng.pdf.txt;sickness of many persons; for the protection of the environment, the health and safety of <B>persons</B> and the maintenance
Case5022;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;hazardous emission; and <B>emissions</B> control and monitoring ................................................................ 20 4.2.1
Case5023;REGDOC-2-4-3-Nuclear-Criticality-Safety-eng.pdf.txt;fire alarm; ............................................................ 22 3.3.3  Criticality <B>alarm</B>
Case5024;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;human stampede;:  ? internal initiating events and internal hazards ? external hazards, both natural and <B>human</B>
Case5025;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;human congestion; effectively and safely.  Guidance REGDOC-2.2.2, <B>Human</B> Performance Management: Personnel Training, [3
Case5026;April-2013-REGDOC-2-12-2-Site-Access-Security-Clearance-eng.pdf.txt;delay;, will result in documentation being returned, thereby <B>delaying</B> the screening process. The licensee should also
Case5027;REGDOC-2-2-3-Personnel-Certification-Exposure-Device-Operators-March-2017.pdf.txt;weather incident; performance 2.4  Safety analysis 2.5  Physical <B>design</B> 2.6  Fitness for service 2.7  Radiation
Case5028;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;access restricted areas;-for-duty and the <B>access</B> to that information. 12. Removal of a Person from the Duties of a Position
Case5029;REGDOC-3-2-2-Aboriginal-Engagement-version-1.1-eng.pdf.txt;protection of minors; be <B>protected</B> pursuant to section 12(1) of the Canadian Nuclear Safety Commission Rules of Procedure
Case5030;Pub1091_web.pdf;security measure;documentation of current procedures
Case5031;REGDOC-2-2-1-Human-Factors-eng.pdf.txt;affected safety systems; <B>affect</B> the <B>safety</B> of CNSC-regulated facilities and activities.  ? The CNSC cooperates with other
Case5032;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;structural analysis;, Deterministic Safety <B>Analysis</B>  Preface This regulatory document is part of the CNSC?s Safety
Case5033;REGDOC-2-11-Framework-for-Radioactive-Waste-Management-eng.pdf.txt;missing people; the protection of <B>people</B> and the environment. The Joint Convention allows for the international peer review
Case5034;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;human congestion; Management system 2.2 <B>Human</B> performance management 2.3 Operating performance 2.4 Safety analysis 2.5
Case5035;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;death of many persons; that the <B>person</B> (a) meets the applicable qualification requirements referred to in the licence; (b
Case5036;REGDOC2-2-4-Fitness-for-Duty-Managing-Worker-Fatigue-eng.pdf.txt;access restricted areas; for sleep daily 2. <B>restrict</B> consecutive shifts to limit the build-up of sleep debt 3. provide
Case5037;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;internal threat; selection <B>threat</B> and risk assessment.................................... 81 D.3 Policies
Case5038;Pub1126_scr.pdf;security concept structure;In the selection between a deterministic and a probabilistic approach for hazardevaluation, several issues are determinant. These include: the availability of data forthe site; the possibility of reliable extrapolation to lower excess values; the designapproach to be adopted; the compatibility with national standards for hazardevaluation and design; and public acceptance issues. In this context, basic referenceis made to a probabilistic approach for the site evaluation stage, while the derivationof single values on the probabilistic distributions to be applied in deterministic designprocedures is left to the design stage. The procedures for probabilistic safetyassessment (PSA) of external events, as part of the design assessment process, arediscussed in another IAEA Safety Guide [5].
Case5039;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;portable building; Category II-Yellow and Category III-Yellow packages, <B>portable</B> shielding can be used to lower the dose
Case5040;REGDOC-2-11-1-Waste-Management-Volume-III-Safety-Case-Long-Term-Radioactive-Management-ver2-eng.pdf.txt;death of many persons; <B>many</B> years and should be carried out under a formal site characterization plan that includes quality
Case5041;G206_e.pdf.txt;structural analysis; against default. Subject to applicable legislation, funds may be <B>structured</B> in various manners, including
Case5042;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;weather incident;, emergency preparedness, environmental protection, and <B>radiation</B> protection). A safety assessment
Case5043;REGDOC-1-1-2-Licence-Application-Guide-Construct-Nuclear-Power-Plant-eng.pdf.txt;traffic accident; and design-basis <B>accidents</B> ......................... 44 7.5.3 Analysis of individual groups of postulated
Case5044;REGDOC-2-4-3-Nuclear-Criticality-Safety-eng.pdf.txt;structural analysis; document is part of the CNSC?s safety <B>analysis</B> series of regulatory documents, which also covers
Case5045;REGDOC-2-5-7-Design-Testing-and-Performance-of-Exposure-Devices-eng.pdf.txt;wastefulness;  Environmental protection 2.10 Emergency management and fire protection 2.11 <B>Waste</B> management 2.12
Case5046;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;sickness of few persons; to the environment or the health and safety of <B>persons</B>;? (e) take all reasonable precautions to ensure
Case5047;Pub1091_web.pdf;security measure;Gaseous fire extinguishing systems
Case5048;REGDOC-2-5-1-General-Design-Considerations-Human-Factors-eng.pdf.txt;participant threat; ? <B>Participants</B>  ? <B>Participant</B> Training  ? Performance Measurement in Validation  ? Data Collection
Case5049;REGDOC-3-5-1-Licensing-Process-for-Class-I-Nuclear-Facilities-and-Uranium-Mines-and-Mills-v2-eng.pdf.txt;data protection;. The Canadian Nuclear Safety Commission regulates the use of nuclear energy and materials to <B>protect</B> health
Case5050;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;technical threat;, Volume II, <B>Technical</B> and Quality Management System Requirements for Dosimetry Services [2
Case5051;REGDOC-3-5-2-v2-Compliance-Enforcement-AMP-eng.pdf.txt;weather incident; notice or warning ? more frequent inspections ? an order by an inspector or <B>designated</B> officer
Case5052;REGDOC-2-10-1-Emergency-Management-and-Fire-Protection-vol2-draft-eng.pdf.txt;internal threat; in this document is consistent with <B>international</B> best practices. Since recovery after a nuclear emergency
Case5053;Pub1091_web.pdf;security measure;automatic closure and latching mechanisms
Case5054;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;water damage; by <B>water</B>: any vessel, or any hold, compartment, or defined deck area of a vessel. (c) For transport
Case5055;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;human stampede;, to ensure that credible estimates of <B>human</B> performance are used in the analysis 4.2 Events to be analyzed
Case5056;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;traffic stoppage; with the information provided. This may include Web site <B>traffic</B> trending, frequency of Web site hits
Case5057;REGDOC-2-2-3-Initial-Certification-Examinations-eng.pdf.txt;sickness of few persons; for a position referred to in the licence of a nuclear power plant (NPP).  <B>Persons</B> seeking initial certification
Case5058;REGDOC-2-5-4-Design-of-Uranium-Mines-and-Mills-Ventilation-Systems-eng.pdf.txt;data protection;) the proposed positions for and qualifications and responsibilities of environmental <B>protection</B> workers, March
Case5059;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;access restricted areas; of the following shall be identified:  1. physical 1. system 2. controlled <B>areas</B>  3. security <B>access</B> 4
Case5060;April-2013-REGDOC-2-12-2-Site-Access-Security-Clearance-eng.pdf.txt;privacy protection; or revoking a site access security clearance (SASC) for authorized unescorted entry to a <B>protected</B> area
Case5061;REGDOC-2-11-2-Decommissioning.pdf.txt;weather incident; facilities, uranium mines and mills and nuclear substances and <B>radiation</B> devices (waste nuclear substance
Case5062;REGDOC-2-11-1-Waste-Management-Volume-I-Management-of-Radioactive-Waste-eng.pdf.txt;self protection; of a disposal facility upon: ? expected performance of the facility to <B>protect</B> the health and safety
Case5063;Pub1091_web.pdf;security measure;Written procedures should be established and enforced to minimize the amountof transient (i.e. non-permanent) combustible materials, particularly packagingmaterials, in areas identified as important to safety. Such materials should be removedas soon as the activity is completed (or at regular intervals) or should be temporarilystored in approved containers or storage areas
Case5064;April-2013-REGDOC-2-12-2-Site-Access-Security-Clearance-eng.pdf.txt;high temperature; security clearance (SASC) for authorized unescorted entry to a protected area at a <B>high</B>-security site
Case5065;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;electrical power blackout;-intensive scenarios for each operational state should be validated.  For multi-unit nuclear <B>power</B> plants
Case5066;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;weather incident; of <B>radiation</B> or releases of radioactive materials to be assessed in various modes of operation or transition
Case5067;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;privacy protection;, Radiation <B>Protection</B> Program Design for the Transport of Nuclear Substances   November 2018 REGDOC-2.14.1
Case5068;Pub1091_web.pdf;security measure;hose diameter and length
Case5069;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;food and beverages;. Examples include electron capture detectors used to measure pesticide residues in <B>food</B>, x-ray
Case5070;RD-58_pdf_e.pdf.txt;data protection; is intended to provide guidance for the CNSC?s Radiation <B>Protection</B> Regulations (SOR 2000/203
Case5071;REGDOC-2-11-1-Waste-Management-Volume-I-Management-of-Radioactive-Waste-eng.pdf.txt;sound volume;, <B>Volume</B> I               March 2019      Waste Management, <B>Volume</B> I: Management of Radioactive Waste
Case5072;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;sickness of many persons; and safety of <B>persons</B> that may result from the operation and decommissioning of the nuclear facility
Case5073;G121_EE.pdf.txt;self protection; <B>protection</B> programs ....................................................................1 2.1
Case5074;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;self protection;      Packaging and Transport Packaging and Transport, Volume II: Radiation <B>Protection</B> Program
Case5075;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;construction threat; The applicant or the licensee should reflect local <B>construction</B> rates for labour, reasonably conservative
Case5076;REGDOC-1-5-1-application-guide-radiation-devices-eng.pdf.txt;death of many persons; ? adequate measures are in place to protect the environment, the health and safety of <B>persons</B>
Case5077;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;excessive number of injuries; proximity must be equal to, or greater than, the <B>number</B> identified in the category. For example
Case5078;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;weather incident; exceed the <B>design</B> <B>basis</B> ? multiple and simultaneous reactor <B>accidents</B> ? discussions around emergency
Case5079;REGDOC-3-1-3-reporting-requirements-for-class-II-facilities-draft2-eng.pdf.txt;hazardous gas emission; to monitor or control the release of a <B>hazardous</B> substance as required by any federal or provincial
Case5080;REGDOC-2-6-1-Reliability-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;weather incident; of any <B>failure</B> sequence that could lead to damage of fuel, associated release of radionuclide
Case5081;REGDOC-2-5-7-Design-Testing-and-Performance-of-Exposure-Devices-eng.pdf.txt;high temperature; to operate over the <B>temperature</B> range of ?10 ººC to 45 ºC. However, in order to meet the demands
Case5082;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;data protection; plant. <B>Protecting</B> the environment is part of the CNSC?s mandate. The CNSC requires the environmental
Case5083;RD-367-Design-of-Small-Reactor-Facilities_e.pdf.txt;water damage;  The design shall meet the following three quantitative safety goals:  Core <B>damage</B> frequency
Case5084;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;excessive number of injuries; system for naming and <B>numbering</B> regulatory documents. This document has been published as part
